Año,Trimestre,Provincia,ADSL,Cablemodem,Fibra óptica,Wireless,Otros,Total_x,HASTA 512 kbps,+ 512 Kbps - 1 Mbps,+ 1 Mbps - 6 Mbps,+ 6 Mbps - 10 Mbps,+ 10 Mbps - 20 Mbps,+ 20 Mbps - 30 Mbps,+ 30 Mbps,OTROS,Total_y
2021,2,San Luis,8417.0,11308.0,28.0,66860.0,36205.0,122818.0,60.0,0.0,11752.0,2.703,5.418,65.946,22.0,36.917,122818.0
2021,2,Santa Cruz,12347.0,22967.0,6328.0,4269.0,3071.0,48982.0,50.0,0.0,30595.0,8.463,6.888,1.575,676.0,735.0,48982.0
2021,2,Santa Fe,256741.0,431915.0,90424.0,43997.0,17523.0,840600.0,467.0,896.0,202018.0,204.077,80.452,75.195,262124.0,15.371,840600.0
2021,2,Santiago Del Estero,20734.0,83770.0,909.0,5081.0,3596.0,114090.0,123.0,909.0,32034.0,62.224,10.359,811.0,6064.0,1.566,114090.0
2021,2,Tierra Del Fuego,12853.0,22504.0,6.0,14.0,316.0,35693.0,17.0,0.0,21335.0,6.913,4.58,476.0,889.0,1.483,35693.0
2021,2,Tucumán,110429.0,48359.0,71683.0,1837.0,743.0,233051.0,32.0,97.0,40224.0,51.648,23.732,5.022,109616.0,2.68,233051.0
2021,1,Buenos Aires,629679.0,2452056.0,821597.0,98806.0,57864.0,4060002.0,36.939,31.187,1108368.0,240.52,163.747,222.061,2246313.0,10.867,4060002.0
2021,1,Capital Federal,159805.0,1145093.0,39980.0,5559.0,29236.0,1379673.0,135.0,244.0,159662.0,76.753,56.457,83.255,1003041.0,126.0,1379673.0
2021,1,Catamarca,26316.0,4409.0,18688.0,322.0,2233.0,51968.0,71.0,0.0,7423.0,8.455,10.115,712.0,22996.0,2.196,51968.0
2021,1,Chaco,43214.0,61251.0,25426.0,8004.0,1875.0,139770.0,301.0,112.0,24357.0,22.102,27.556,14.496,42462.0,8.384,139770.0
2021,1,Chubut,45501.0,40960.0,3444.0,23723.0,18712.0,132340.0,106.0,109.0,86986.0,21.401,15.392,2.844,1112.0,4.39,132340.0
2021,1,Córdoba,260350.0,444695.0,134634.0,54137.0,17065.0,910881.0,93.0,2.386,211799.0,135.092,74.659,71.984,402191.0,12.677,910881.0
2021,1,Corrientes,49160.0,62876.0,3337.0,5949.0,5303.0,126625.0,67.0,527.0,31544.0,26.223,26.169,9.001,27641.0,5.453,126625.0
2021,1,Entre Ríos,83688.0,118424.0,16846.0,20836.0,12169.0,251963.0,105.0,2.911,67255.0,56.06,42.432,15.774,54600.0,12.826,251963.0
2021,1,Formosa,20663.0,11412.0,2562.0,15669.0,380.0,50686.0,56.0,0.0,22409.0,7.569,7.916,1.215,9579.0,1.942,50686.0
2021,1,Jujuy,32254.0,54324.0,17322.0,2677.0,3879.0,110456.0,49.0,175.0,23735.0,17.293,40.649,568.0,25609.0,2.378,110456.0
2021,1,La Pampa,8946.0,58711.0,15779.0,12369.0,1300.0,97105.0,298.0,554.0,68200.0,7.864,7.611,2.786,7368.0,2.424,97105.0
2021,1,La Rioja,17363.0,34984.0,1.0,250.0,30.0,52628.0,18.0,1.0,36749.0,5.968,4.604,215.0,5074.0,-1.0,52628.0
2021,1,Mendoza,91844.0,69295.0,38619.0,18332.0,833.0,218923.0,28.0,40.0,134386.0,11.216,52.533,4.061,16615.0,44.0,218923.0
2021,1,Misiones,48292.0,82339.0,7064.0,4796.0,6896.0,149387.0,51.0,524.0,40949.0,25.503,27.101,14.05,32953.0,8.256,149387.0
2021,1,Neuquén,30223.0,70457.0,14171.0,17752.0,632.0,133235.0,116.0,327.0,56171.0,8.443,5.903,5.677,50840.0,5.758,133235.0
2021,1,Río Negro,48777.0,42192.0,17828.0,13994.0,18377.0,141168.0,125.0,466.0,70011.0,4.187,13.045,3.642,29589.0,20.103,141168.0
2021,1,Salta,54768.0,89187.0,31498.0,5669.0,6452.0,187574.0,109.0,20.0,40785.0,68.149,9.164,8.139,54889.0,6.319,187574.0
2021,1,San Juan,40072.0,11589.0,6671.0,11482.0,8453.0,78267.0,25.0,194.0,60439.0,858.0,11.494,340.0,276.0,4.641,78267.0
2021,1,San Luis,8417.0,10678.0,28.0,63826.0,36205.0,119154.0,58.0,0.0,11889.0,2.926,4.429,62.913,22.0,36.917,119154.0
2021,1,Santa Cruz,12347.0,23089.0,5975.0,4264.0,390.0,46065.0,50.0,0.0,30655.0,8.334,6.987,1.337,647.0,-1.945,46065.0
2021,1,Santa Fe,277012.0,421480.0,70976.0,39140.0,17519.0,826127.0,518.0,891.0,201632.0,204.458,91.846,65.476,236924.0,24.382,826127.0
2021,1,Santiago Del Estero,26468.0,75849.0,570.0,5158.0,3596.0,111641.0,123.0,909.0,33884.0,58.464,8.549,700.0,4868.0,4.144,111641.0
2021,1,Tierra Del Fuego,12853.0,27247.0,6.0,0.0,316.0,40422.0,17.0,0.0,21379.0,1.468,4.317,486.0,919.0,11.836,40422.0
2021,1,Tucumán,147199.0,12185.0,69954.0,1834.0,740.0,231912.0,29.0,97.0,42810.0,53.416,25.255,4.188,103437.0,2.68,231912.0
2020,4,Buenos Aires,635651.0,2441248.0,804991.0,93444.0,57927.0,4033261.0,36.939,31.197,1109865.0,242.243,214.171,213.588,2176242.0,9.016,4033261.0
2020,4,Capital Federal,163060.0,1142528.0,39890.0,4815.0,29237.0,1379530.0,135.0,244.0,160210.0,78.123,60.208,80.269,1000073.0,268.0,1379530.0
2020,4,Catamarca,26870.0,5115.0,17856.0,322.0,2233.0,52396.0,71.0,0.0,8843.0,8.74,11.436,591.0,20406.0,2.309,52396.0
2020,4,Chaco,44332.0,61200.0,23687.0,7997.0,1875.0,139091.0,301.0,112.0,24782.0,22.479,26.802,15.701,40949.0,7.965,139091.0
2020,4,Chubut,45703.0,39756.0,3040.0,23363.0,18712.0,130574.0,106.0,109.0,88157.0,21.824,12.046,2.818,1112.0,4.402,130574.0
2020,4,Córdoba,267396.0,439322.0,125620.0,52827.0,17536.0,902701.0,119.0,2.386,214963.0,135.262,82.221,70.013,384169.0,13.568,902701.0
2020,4,Corrientes,50102.0,61495.0,3146.0,5626.0,5290.0,125659.0,67.0,527.0,31900.0,26.321,25.687,9.383,26789.0,4.985,125659.0
2020,4,Entre Ríos,85683.0,113670.0,15653.0,20206.0,12169.0,247381.0,105.0,2.911,65659.0,53.556,40.755,16.6,53141.0,14.654,247381.0
2020,4,Formosa,21264.0,10789.0,2432.0,15341.0,380.0,50206.0,56.0,0.0,23540.0,7.606,7.181,1.197,8946.0,1.68,50206.0
2020,4,Jujuy,32850.0,52815.0,15639.0,1077.0,3470.0,105851.0,49.0,182.0,23772.0,14.379,44.93,446.0,19282.0,2.811,105851.0
2020,4,La Pampa,9009.0,58945.0,15432.0,12194.0,1315.0,96895.0,298.0,554.0,70184.0,8.124,6.562,2.396,6257.0,2.52,96895.0
2020,4,La Rioja,17513.0,34984.0,1.0,250.0,30.0,52778.0,18.0,1.0,36906.0,6.06,4.633,181.0,4979.0,0.0,52778.0
2020,4,Mendoza,91842.0,68364.0,36083.0,18331.0,833.0,215453.0,28.0,40.0,146312.0,11.172,40.396,3.378,11557.0,2.57,215453.0
2020,4,Misiones,49462.0,79855.0,6589.0,4359.0,6896.0,147161.0,51.0,524.0,39988.0,26.078,26.445,14.81,32264.0,7.001,147161.0
2020,4,Neuquén,30468.0,70614.0,13732.0,17689.0,632.0,133135.0,116.0,327.0,56434.0,8.478,5.791,5.493,50776.0,5.72,133135.0
2020,4,Río Negro,48991.0,42022.0,17826.0,13994.0,18377.0,141210.0,125.0,466.0,70305.0,4.153,13.131,3.512,29372.0,20.146,141210.0
2020,4,Salta,56659.0,87817.0,30604.0,5858.0,6452.0,187390.0,109.0,514.0,41443.0,68.829,15.188,8.291,46697.0,6.319,187390.0
2020,4,San Juan,40072.0,7004.0,6599.0,10468.0,8453.0,72596.0,25.0,194.0,61316.0,740.0,5.126,332.0,275.0,4.588,72596.0
2020,4,San Luis,8417.0,11767.0,27.0,63019.0,36205.0,119435.0,58.0,0.0,14020.0,3.49,2.688,62.239,22.0,36.918,119435.0
2020,4,Santa Cruz,12347.0,19657.0,1041.0,4659.0,2970.0,40674.0,47.0,0.0,27173.0,4.382,6.634,1.033,647.0,758.0,40674.0
2020,4,Santa Fe,287271.0,414746.0,62692.0,38712.0,17392.0,820813.0,518.0,891.0,206372.0,203.793,94.246,65.145,226246.0,23.602,820813.0
2020,4,Santiago Del Estero,26812.0,70522.0,570.0,5169.0,3596.0,106669.0,123.0,909.0,34518.0,57.59,4.666,411.0,4520.0,3.932,106669.0
2020,4,Tierra Del Fuego,12853.0,26439.0,6.0,0.0,316.0,39614.0,17.0,0.0,21881.0,6.119,3.497,488.0,922.0,6.69,39614.0
2020,4,Tucumán,149322.0,11150.0,68043.0,1834.0,740.0,231089.0,29.0,97.0,44095.0,54.334,32.155,4.105,93594.0,2.68,231089.0
2020,3,Buenos Aires,653930.0,2384557.0,749087.0,94162.0,55541.0,3937277.0,37.542,31.514,1113823.0,234.71,219.772,194.248,2085815.0,19.853,3937277.0
2020,3,Capital Federal,170375.0,1129573.0,39417.0,3936.0,29374.0,1372675.0,264.0,312.0,162222.0,85.083,68.753,78.028,977766.0,247.0,1372675.0
2020,3,Catamarca,26868.0,3690.0,16857.0,261.0,2228.0,49904.0,63.0,0.0,8276.0,8.768,11.195,562.0,18886.0,2.154,49904.0
2020,3,Chaco,45745.0,58825.0,20675.0,6706.0,2003.0,133954.0,308.0,112.0,24675.0,21.639,27.546,13.751,38729.0,7.194,133954.0
2020,3,Chubut,45761.0,39386.0,2897.0,23216.0,18767.0,130027.0,158.0,109.0,87559.0,22.114,12.217,2.818,1110.0,3.942,130027.0
2020,3,Córdoba,276360.0,430771.0,102217.0,48368.0,9756.0,867472.0,168.0,3.064,218599.0,124.833,84.236,63.823,361021.0,11.728,867472.0
2020,3,Corrientes,50858.0,58681.0,2960.0,5513.0,5379.0,123391.0,72.0,527.0,35190.0,23.315,25.308,8.615,25344.0,5.02,123391.0
2020,3,Entre Ríos,87892.0,106950.0,13954.0,20379.0,12320.0,241495.0,130.0,2.911,66648.0,51.478,40.797,14.377,49395.0,15.759,241495.0
2020,3,Formosa,21790.0,10003.0,2000.0,15023.0,393.0,49209.0,391.0,151.0,23163.0,7.432,7.125,991.0,8219.0,1.737,49209.0
2020,3,Jujuy,32611.0,57682.0,11112.0,952.0,4371.0,106728.0,55.0,182.0,32131.0,10.566,45.198,293.0,15238.0,3.065,106728.0
2020,3,La Pampa,9015.0,56845.0,14677.0,11893.0,1305.0,93735.0,293.0,810.0,66695.0,7.82,5.577,2.189,6322.0,4.029,93735.0
2020,3,La Rioja,17346.0,34984.0,1.0,250.0,35.0,52616.0,21.0,1.0,37105.0,5.955,4.66,124.0,4748.0,2.0,52616.0
2020,3,Mendoza,91908.0,64672.0,32817.0,17523.0,868.0,207788.0,58.0,40.0,141404.0,12.123,42.433,3.448,8237.0,45.0,207788.0
2020,3,Misiones,50195.0,77989.0,2572.0,3445.0,8985.0,143186.0,71.0,524.0,39005.0,24.215,25.942,13.663,30987.0,8.779,143186.0
2020,3,Neuquén,30222.0,70446.0,11043.0,16787.0,737.0,129235.0,218.0,327.0,60463.0,6.561,5.975,5.449,49439.0,803.0,129235.0
2020,3,Río Negro,49530.0,40001.0,10381.0,13187.0,18368.0,131467.0,114.0,466.0,68986.0,3.769,7.096,3.455,28488.0,19.093,131467.0
2020,3,Salta,58216.0,84128.0,25445.0,5764.0,7293.0,180846.0,129.0,514.0,32780.0,64.736,15.99,7.928,43773.0,14.996,180846.0
2020,3,San Juan,40092.0,9223.0,5509.0,14023.0,8480.0,77327.0,48.0,194.0,65526.0,711.0,6.529,41.0,128.0,4.15,77327.0
2020,3,San Luis,8401.0,10077.0,6.0,61828.0,36253.0,116565.0,105.0,0.0,12199.0,3.351,2.666,61.319,8.0,36.917,116565.0
2020,3,Santa Cruz,12845.0,16098.0,1027.0,6938.0,2373.0,39281.0,66.0,0.0,26888.0,4.015,6.73,629.0,120.0,833.0,39281.0
2020,3,Santa Fe,295051.0,405807.0,45721.0,37112.0,19307.0,802998.0,568.0,1.241,213353.0,199.381,92.095,58.797,210562.0,27.001,802998.0
2020,3,Santiago Del Estero,26419.0,70720.0,555.0,4185.0,3613.0,105492.0,133.0,909.0,33287.0,57.418,4.658,292.0,3994.0,4.801,105492.0
2020,3,Tierra Del Fuego,12854.0,26491.0,0.0,0.0,310.0,39655.0,11.0,0.0,22094.0,5.414,3.726,481.0,937.0,6.992,39655.0
2020,3,Tucumán,149605.0,11752.0,59949.0,1808.0,762.0,223876.0,52.0,97.0,45913.0,54.61,33.126,3.246,84195.0,2.637,223876.0
2020,2,Buenos Aires,661272.0,2244277.0,723072.0,91736.0,57189.0,3777546.0,37.542,31.606,1129236.0,241.336,233.132,188.995,1894466.0,21.233,3777546.0
2020,2,Capital Federal,178896.0,1106133.0,39482.0,3937.0,29373.0,1357821.0,264.0,312.0,166474.0,94.585,79.858,80.16,935481.0,687.0,1357821.0
2020,2,Catamarca,26968.0,3641.0,14878.0,261.0,2228.0,47976.0,63.0,0.0,8801.0,8.69,10.242,426.0,16578.0,3.176,47976.0
2020,2,Chaco,46816.0,56017.0,17266.0,6452.0,1581.0,128132.0,308.0,928.0,24350.0,21.14,29.044,12.082,33311.0,6.969,128132.0
2020,2,Chubut,45761.0,38279.0,1324.0,17678.0,5614.0,108656.0,158.0,109.0,69578.0,22.188,10.537,1.473,614.0,3.999,108656.0
2020,2,Córdoba,282858.0,415007.0,85818.0,44522.0,8263.0,836468.0,168.0,4.383,219025.0,125.932,89.53,63.216,325243.0,8.971,836468.0
2020,2,Corrientes,51248.0,55536.0,3144.0,3927.0,5011.0,118866.0,72.0,527.0,34242.0,22.845,25.844,7.898,22418.0,5.02,118866.0
2020,2,Entre Ríos,89391.0,99423.0,13954.0,20042.0,11303.0,234113.0,130.0,3.679,66758.0,50.64,42.09,12.856,43391.0,14.569,234113.0
2020,2,Formosa,21805.0,9353.0,1882.0,14723.0,169.0,47932.0,391.0,151.0,23534.0,7.109,6.998,961.0,7475.0,1.313,47932.0
2020,2,Jujuy,32705.0,38938.0,5057.0,952.0,16664.0,94316.0,55.0,182.0,30548.0,10.519,26.829,209.0,9417.0,16.557,94316.0
2020,2,La Pampa,8551.0,54422.0,14232.0,11314.0,1290.0,89809.0,293.0,810.0,71218.0,7.531,3.8,1.657,3377.0,1.123,89809.0
2020,2,La Rioja,16885.0,34984.0,1.0,250.0,35.0,52155.0,21.0,1.0,37375.0,5.661,4.686,73.0,4336.0,2.0,52155.0
2020,2,Mendoza,91904.0,62941.0,29613.0,15924.0,802.0,201184.0,58.0,40.0,142253.0,12.439,35.274,3.248,5422.0,2.45,201184.0
2020,2,Misiones,50792.0,74497.0,2579.0,3319.0,9153.0,140340.0,71.0,524.0,39867.0,23.719,26.445,12.305,28763.0,8.646,140340.0
2020,2,Neuquén,30256.0,67990.0,11037.0,15755.0,1134.0,126172.0,218.0,327.0,61171.0,6.103,6.625,5.296,46432.0,0.0,126172.0
2020,2,Río Negro,49756.0,39650.0,10382.0,11331.0,18367.0,129486.0,114.0,466.0,70817.0,3.335,7.498,3.246,26953.0,17.057,129486.0
2020,2,Salta,59502.0,81740.0,24289.0,5123.0,7108.0,177762.0,129.0,514.0,41801.0,64.463,16.989,7.741,39594.0,6.531,177762.0
2020,2,San Juan,40092.0,8275.0,5509.0,7019.0,8882.0,69777.0,48.0,194.0,59113.0,917.0,4.908,40.0,127.0,4.43,69777.0
2020,2,San Luis,8401.0,8357.0,6.0,60935.0,36253.0,113952.0,105.0,0.0,11439.0,3.585,1.934,60.889,8.0,35.992,113952.0
2020,2,Santa Cruz,12845.0,16044.0,1027.0,6585.0,2368.0,38869.0,66.0,0.0,26938.0,4.166,6.541,546.0,119.0,493.0,38869.0
2020,2,Santa Fe,299974.0,381679.0,46698.0,30487.0,19094.0,777932.0,568.0,2.061,213054.0,198.772,96.575,57.236,189473.0,20.193,777932.0
2020,2,Santiago Del Estero,25917.0,72074.0,355.0,3038.0,4063.0,105447.0,133.0,1.779,32557.0,57.709,5.178,247.0,3328.0,4.516,105447.0
2020,2,Tierra Del Fuego,12854.0,26025.0,0.0,0.0,310.0,39189.0,11.0,0.0,22325.0,5.186,3.034,391.0,796.0,7.446,39189.0
2020,2,Tucumán,150084.0,9833.0,55120.0,1357.0,762.0,217156.0,52.0,97.0,49028.0,54.537,34.184,2.246,74377.0,2.635,217156.0
2020,1,Buenos Aires,673237.0,2210349.0,720688.0,85443.0,18334.0,3708051.0,38.215,36.802,1122034.0,236.421,247.977,205.78,1802583.0,28.935,3718747.0
2020,1,Capital Federal,184494.0,1097635.0,38898.0,3911.0,28556.0,1353494.0,264.0,312.0,169651.0,102.254,89.665,85.899,906009.0,0.0,1354054.0
2020,1,Catamarca,21945.0,3146.0,12056.0,261.0,2227.0,39635.0,63.0,0.0,8838.0,7.543,9.558,408.0,10299.0,2.151,38860.0
2020,1,Chaco,46356.0,54144.0,11958.0,6239.0,1580.0,120277.0,308.0,928.0,23291.0,19.976,29.851,10.416,28539.0,6.917,120226.0
2020,1,Chubut,45763.0,27287.0,1324.0,16885.0,5479.0,96738.0,158.0,109.0,69586.0,12.957,7.756,1.24,614.0,4.5,96920.0
2020,1,Córdoba,286168.0,406109.0,68512.0,41617.0,8693.0,811099.0,142.0,5.128,217229.0,120.188,95.827,65.733,296875.0,9.802,810924.0
2020,1,Corrientes,51126.0,53231.0,2172.0,2437.0,5004.0,113970.0,72.0,527.0,33479.0,21.382,26.679,7.351,19467.0,4.78,113737.0
2020,1,Entre Ríos,90368.0,95434.0,13245.0,18737.0,14062.0,231846.0,130.0,4.081,72280.0,47.132,41.125,11.988,39794.0,13.762,230292.0
2020,1,Formosa,21068.0,8887.0,1800.0,14510.0,169.0,46434.0,1.127,342.0,23761.0,6.5,6.564,964.0,6918.0,100.0,46276.0
2020,1,Jujuy,32066.0,38938.0,3078.0,942.0,16641.0,91665.0,55.0,182.0,33120.0,9.979,26.693,166.0,7349.0,16.545,94089.0
2020,1,La Pampa,8553.0,53755.0,13821.0,11295.0,1802.0,89226.0,293.0,811.0,72740.0,7.199,3.029,1.342,2113.0,1.618,89145.0
2020,1,La Rioja,13076.0,34984.0,0.0,251.0,29.0,48340.0,21.0,1.0,37209.0,5.158,4.64,22.0,1294.0,0.0,48345.0
2020,1,Mendoza,91955.0,50251.0,28059.0,12465.0,722.0,183452.0,58.0,40.0,140410.0,12.285,17.489,2.86,3818.0,0.0,176960.0
2020,1,Misiones,51458.0,69452.0,1220.0,460.0,10962.0,133552.0,71.0,524.0,36622.0,21.271,26.433,11.581,26313.0,10.885,133700.0
2020,1,Neuquén,29305.0,65951.0,11031.0,14711.0,729.0,121727.0,218.0,327.0,60152.0,5.257,7.123,5.399,43738.0,0.0,122214.0
2020,1,Río Negro,47756.0,38479.0,10381.0,11222.0,18362.0,126200.0,114.0,466.0,69154.0,2.93,7.857,3.199,25488.0,17.719,126927.0
2020,1,Salta,60426.0,75593.0,23025.0,4125.0,7212.0,170381.0,129.0,514.0,38537.0,63.714,17.991,8.625,34744.0,6.441,170695.0
2020,1,San Juan,40092.0,6448.0,5508.0,7082.0,5101.0,64231.0,48.0,194.0,59787.0,1.594,1.292,40.0,127.0,4.779,67861.0
2020,1,San Luis,8301.0,7612.0,5.0,58301.0,36333.0,110552.0,105.0,0.0,11322.0,4.164,525.0,58.258,5.0,36.075,110454.0
2020,1,Santa Cruz,12845.0,15766.0,1026.0,6817.0,2368.0,38822.0,67.0,11.0,27447.0,4.993,5.169,529.0,119.0,0.0,38335.0
2020,1,Santa Fe,302366.0,383673.0,35123.0,30488.0,19468.0,771118.0,696.0,2.994,217553.0,196.826,104.56,48.448,173823.0,17.656,762556.0
2020,1,Santiago Del Estero,24695.0,70424.0,200.0,2779.0,4657.0,102755.0,133.0,1.779,33086.0,56.884,3.737,135.0,2799.0,4.501,103054.0
2020,1,Tierra Del Fuego,12854.0,25632.0,0.0,0.0,308.0,38794.0,11.0,1.0,22976.0,5.024,1.834,196.0,518.0,7.046,37606.0
2020,1,Tucumán,143184.0,10494.0,44687.0,1355.0,347.0,200067.0,52.0,97.0,49555.0,50.383,31.096,1.73,67536.0,0.0,200449.0
2019,4,Buenos Aires,720011.0,2191672.0,669194.0,87111.0,18266.0,3686254.0,33.489,27.537,1177446.0,262.297,247.106,452.57,1465133.0,20.676,3686254.0
2019,4,Capital Federal,196938.0,1093143.0,35534.0,3914.0,28576.0,1358105.0,307.0,15.0,177098.0,110.218,110.852,205.81,753805.0,0.0,1358105.0
2019,4,Catamarca,22999.0,3318.0,9506.0,261.0,2227.0,38311.0,63.0,0.0,9945.0,7.619,9.305,804.0,7477.0,3.098,38311.0
2019,4,Chaco,48661.0,53602.0,8831.0,5229.0,1580.0,117903.0,83.0,0.0,25899.0,18.959,30.902,13.516,21556.0,6.988,117903.0
2019,4,Chubut,47045.0,26977.0,1324.0,15267.0,5489.0,96102.0,158.0,4.0,69405.0,12.945,7.615,1.24,614.0,4.121,96102.0
2019,4,Córdoba,296872.0,410038.0,53335.0,37750.0,8693.0,806688.0,142.0,0.0,232781.0,118.232,109.33,114.111,221742.0,10.35,806688.0
2019,4,Corrientes,52525.0,51845.0,2002.0,2458.0,5004.0,113834.0,72.0,0.0,35055.0,20.62,27.367,9.981,15744.0,4.995,113834.0
2019,4,Entre Ríos,92981.0,99206.0,12875.0,18561.0,15407.0,239030.0,47.0,0.0,88203.0,44.511,42.962,18.976,30153.0,14.178,239030.0
2019,4,Formosa,21567.0,8684.0,1760.0,14531.0,169.0,46711.0,1.127,191.0,24606.0,6.319,6.788,1.766,5671.0,243.0,46711.0
2019,4,Jujuy,32949.0,37604.0,873.0,814.0,16641.0,88881.0,55.0,0.0,32920.0,9.632,26.764,102.0,5286.0,14.122,88881.0
2019,4,La Pampa,15457.0,56854.0,4942.0,11341.0,1805.0,90399.0,293.0,313.0,76747.0,6.9,1.951,1.287,1342.0,1.566,90399.0
2019,4,La Rioja,13738.0,34984.0,0.0,251.0,29.0,49002.0,21.0,0.0,37846.0,5.045,4.763,22.0,1305.0,0.0,49002.0
2019,4,Mendoza,96678.0,49711.0,24989.0,13672.0,730.0,185780.0,746.0,9.0,145139.0,12.955,15.237,2.165,2628.0,6.901,185780.0
2019,4,Misiones,53116.0,69676.0,847.0,441.0,11733.0,135813.0,71.0,0.0,39664.0,20.84,27.305,15.626,20799.0,11.508,135813.0
2019,4,Neuquén,29826.0,60970.0,10549.0,14246.0,854.0,116445.0,218.0,1.0,57370.0,4.439,7.357,12.059,35001.0,0.0,116445.0
2019,4,Río Negro,49747.0,37933.0,9658.0,11437.0,18365.0,127140.0,114.0,0.0,71847.0,2.797,8.558,6.968,19837.0,17.019,127140.0
2019,4,Salta,63272.0,76062.0,21865.0,3040.0,8206.0,172445.0,149.0,1.0,42159.0,67.656,15.369,14.17,25821.0,7.12,172445.0
2019,4,San Juan,41360.0,6338.0,4931.0,7241.0,5104.0,64974.0,48.0,1.0,60626.0,1.594,1.292,40.0,127.0,1.246,64974.0
2019,4,San Luis,8569.0,8027.0,6.0,55266.0,36333.0,108201.0,105.0,0.0,11901.0,4.164,525.0,55.216,3.0,36.287,108201.0
2019,4,Santa Cruz,13264.0,15899.0,1036.0,6800.0,2371.0,39370.0,67.0,0.0,32368.0,4.346,2.224,7.0,8.0,350.0,39370.0
2019,4,Santa Fe,312072.0,382254.0,27464.0,26978.0,20401.0,769169.0,698.0,0.0,230234.0,190.664,113.527,70.998,135576.0,27.472,769169.0
2019,4,Santiago Del Estero,24682.0,71239.0,200.0,2810.0,4657.0,103588.0,133.0,908.0,34911.0,56.309,3.756,105.0,2449.0,5.017,103588.0
2019,4,Tierra Del Fuego,13261.0,26821.0,0.0,0.0,310.0,40392.0,11.0,0.0,23593.0,5.05,1.848,139.0,1962.0,7.789,40392.0
2019,4,Tucumán,146985.0,11012.0,39574.0,725.0,348.0,198644.0,55.0,0.0,54544.0,52.017,28.916,6.405,56707.0,0.0,198644.0
2019,3,Buenos Aires,1277249.0,2144956.0,425386.0,85572.0,27070.0,3960233.0,238.92,44.648,1432722.0,222.812,260.506,483.572,1246209.0,42.294,3971683.0
2019,3,Capital Federal,300288.0,1080973.0,24900.0,3895.0,31155.0,1441211.0,104.0,368.0,269704.0,120.924,138.011,258.591,655108.0,0.0,1442810.0
2019,3,Catamarca,24349.0,5543.0,13.0,244.0,2251.0,32400.0,34.0,43.0,14449.0,9.285,6.333,72.0,15.0,2.151,32382.0
2019,3,Chaco,50416.0,49156.0,8063.0,5224.0,1592.0,114451.0,69.0,1.216,32764.0,28.198,13.336,12.987,16740.0,6.917,112227.0
2019,3,Chubut,37298.0,27090.0,1917.0,15149.0,7551.0,89005.0,74.0,840.0,62680.0,13.033,7.171,1.24,614.0,4.5,90152.0
2019,3,Córdoba,307780.0,399231.0,30064.0,37277.0,8701.0,783053.0,83.0,5.824,240151.0,106.651,118.486,146.247,157546.0,7.353,782341.0
2019,3,Corrientes,53344.0,50230.0,1888.0,2458.0,4839.0,112759.0,10.0,597.0,42231.0,29.628,10.348,10.388,12674.0,4.78,110656.0
2019,3,Entre Ríos,94947.0,96305.0,12888.0,18530.0,15432.0,238102.0,19.0,4.446,99656.0,56.161,17.064,21.216,22645.0,15.107,236314.0
2019,3,Formosa,21777.0,8359.0,1476.0,14292.0,162.0,46066.0,1.11,349.0,24943.0,6.049,7.117,2.262,4443.0,100.0,46373.0
2019,3,Jujuy,33110.0,35742.0,274.0,812.0,16638.0,86576.0,27.0,885.0,31722.0,9.24,26.835,56.0,3671.0,16.545,88981.0
2019,3,La Pampa,19469.0,52941.0,4994.0,11462.0,1962.0,90828.0,237.0,3.289,75849.0,5.922,1.611,1.359,941.0,1.618,90826.0
2019,3,La Rioja,14390.0,34984.0,11.0,251.0,41.0,49677.0,9.0,10.0,38657.0,4.786,4.887,22.0,1307.0,0.0,49678.0
2019,3,Mendoza,148640.0,54312.0,6865.0,12975.0,1545.0,224337.0,21.0,1.269,206821.0,2.958,10.093,1.263,349.0,0.0,222774.0
2019,3,Misiones,54493.0,65872.0,829.0,419.0,12270.0,133883.0,47.0,1.928,43530.0,29.375,11.256,16.107,16650.0,12.206,131099.0
2019,3,Neuquén,43347.0,60484.0,5560.0,13512.0,2518.0,125421.0,45.0,2.258,62909.0,4.586,9.597,16.923,28458.0,122.0,124898.0
2019,3,Río Negro,67478.0,37425.0,9739.0,10806.0,18847.0,144295.0,47.0,1.234,87435.0,2.348,9.779,10.176,15505.0,17.719,144243.0
2019,3,Salta,65799.0,74329.0,733.0,1580.0,9394.0,151835.0,49.0,900.0,43160.0,62.23,14.309,11.418,12357.0,7.515,151938.0
2019,3,San Juan,51670.0,7425.0,1227.0,7241.0,5535.0,73098.0,22.0,171.0,68315.0,2.245,1.267,41.0,128.0,4.779,76968.0
2019,3,San Luis,13037.0,10561.0,350.0,62286.0,36466.0,122700.0,57.0,100.0,18643.0,5.113,467.0,62.242,5.0,36.075,122702.0
2019,3,Santa Cruz,10663.0,17056.0,969.0,6544.0,2738.0,37970.0,28.0,84.0,31612.0,4.472,1.203,27.0,4.0,0.0,37430.0
2019,3,Santa Fe,319396.0,377171.0,18690.0,24269.0,21408.0,760934.0,640.0,8.184,242454.0,193.286,107.068,84.325,97082.0,19.537,752576.0
2019,3,Santiago Del Estero,24556.0,71198.0,219.0,2759.0,34400.0,133132.0,39.0,1.832,35554.0,55.172,3.612,86.0,1836.0,34.501,132632.0
2019,3,Tierra Del Fuego,19790.0,26659.0,651.0,0.0,1487.0,48587.0,6.0,14.0,32133.0,4.692,1.756,82.0,226.0,9.648,48557.0
